rate,cell,alley,trial,texture,reward,spatialBin
2.538973871058276,0,7,15,B,0,7
1.791759469228055,0,7,15,B,0,8
0.0,0,7,15,B,0,9
0.0,0,7,15,B,0,11
1.890850371872286,0,7,16,A,0,0
2.3978952727983707,0,7,16,A,0,1
2.314550261052319,0,7,16,A,0,2
1.4447379569899652,0,7,16,A,0,3
0.31508104663989545,0,7,16,A,0,4
1.0986122886681098,0,7,16,A,0,5
2.1972245773362196,0,7,16,A,0,6
2.505525936990736,0,7,16,A,0,7
2.1510351948668447,0,7,16,A,0,8
1.5353353880755194,0,7,16,A,0,9
1.052600390001823,0,7,16,A,0,10
0.8712115314744446,0,7,16,A,0,11
2.810907586541918,0,7,17,B,1,0
2.4709204078132605,0,7,17,B,1,1
1.55814461804655,0,7,17,B,1,2
0.1451820098444979,0,7,17,B,1,3
0.47853266543719797,0,7,17,B,1,4
0.641942867748407,0,7,17,B,1,5
1.407131670399385,0,7,17,B,1,6
1.815070548096502,0,7,17,B,1,7
1.3185761870649397,0,7,17,B,1,8
0.6443570163905132,0,7,17,B,1,9
0.7994289307370924,0,7,17,B,1,10
0.7080130918357747,0,7,17,B,1,11
1.9560625205193314,0,7,18,C,1,0
1.5440400118650077,0,7,18,C,1,1
1.0615181642618687,0,7,18,C,1,2
0.5564595517539853,0,7,18,C,1,3
0.27193371548364176,0,7,18,C,1,4
0.22267760426842637,0,7,18,C,1,5
0.45168103373007085,0,7,18,C,1,6
1.1353936415299952,0,7,18,C,1,7
1.4589131297221447,0,7,18,C,1,8
1.1260112628562242,0,7,18,C,1,9
0.41496841937099216,0,7,18,C,1,10
0.2569409308975004,0,7,18,C,1,11
3.4339872044851463,0,7,19,A,0,0
2.3978952727983707,0,7,19,A,0,1
0.9044562742271522,0,7,19,A,0,2
1.37147927533475,0,7,19,A,0,3
1.1299779479463294,0,7,19,A,0,4
0.8109302162163288,0,7,19,A,0,5
0.4855078157817008,0,7,19,A,0,6
0.0,0,7,19,A,0,7
0.31508104663989545,0,7,19,A,0,8
0.6062529777968066,0,7,19,A,0,9
0.4828213748188557,0,7,19,A,0,10
0.2875645561462582,0,7,19,A,0,11
2.3978952727983707,0,7,20,C,0,0
1.4663370687934272,0,7,20,C,0,1
0.0,0,7,20,C,0,2
0.0,0,7,20,C,0,3
0.0,0,7,20,C,0,4
1.791759469228055,0,7,20,C,0,5
2.3978952727983707,0,7,20,C,0,6
1.791759469228055,0,7,20,C,0,7
2.3978952727983707,0,7,20,C,0,8
3.052298526673331,0,7,20,C,0,9
2.4481604357995583,0,7,20,C,0,10
0.6746988022162675,0,7,20,C,0,11
1.791759469228055,0,7,21,B,0,0
1.2741770629991844,0,7,21,B,0,1
1.0360919316867758,0,7,21,B,0,2
0.9020483751586119,0,7,21,B,0,3
1.0964312627217494,0,7,21,B,0,4
1.761345181337281,0,7,21,B,0,5
1.9289605907415401,0,7,21,B,0,6
1.252762968495368,0,7,21,B,0,7
1.252762968495368,0,7,21,B,0,8
1.791759469228055,0,7,21,B,0,9
1.268686871852091,0,7,21,B,0,10
0.1557545294092328,0,7,21,B,0,11
2.1400661634962708,0,7,22,A,1,0
1.6422277352570913,0,7,22,A,1,1
1.5513741114793391,0,7,22,A,1,2
1.4080733060125301,0,7,22,A,1,3
1.0279559591966725,0,7,22,A,1,4
0.6819455890221714,0,7,22,A,1,5
0.7160003476675807,0,7,22,A,1,6
1.21630249536179,0,7,22,A,1,7
1.6189166563886441,0,7,22,A,1,8
1.6422277352570913,0,7,22,A,1,9
0.9808292530117263,0,7,22,A,1,10
0.0,0,7,22,A,1,11
2.772588722239781,0,7,23,B,0,0
1.9810014688665833,0,7,23,B,0,1
1.252762968495368,0,7,23,B,0,2
0.8109302162163288,0,7,23,B,0,3
0.8109302162163288,0,7,23,B,0,4
1.6422277352570913,0,7,23,B,0,6
1.7197859696029656,0,7,23,B,0,7
1.6422277352570913,0,7,23,B,0,8
1.9459101490553132,0,7,23,B,0,9
1.791759469228055,0,7,23,B,0,10
1.3862943611198906,0,7,23,B,0,11
1.791759469228055,0,7,24,A,1,0
1.2181574393178924,0,7,24,A,1,1
0.8873031950009029,0,7,24,A,1,2
0.5389965007326871,0,7,24,A,1,3
0.15415067982725836,0,7,24,A,1,4
0.4011824463161635,0,7,24,A,1,5
0.39688136441677296,0,7,24,A,1,6
0.1486410240162886,0,7,24,A,1,7
0.0,0,7,24,A,1,8
0.3746934494414107,0,7,24,A,1,9
0.6466271649250525,0,7,24,A,1,10
0.5198754592859086,0,7,24,A,1,11
2.6026896854443837,0,7,25,C,0,0
2.412933150162911,0,7,25,C,0,1
1.9151384903885595,0,7,25,C,0,2
1.067840630001356,0,7,25,C,0,3
0.3746934494414107,0,7,25,C,0,4
0.1823215567939546,0,7,25,C,0,5
0.3364722366212129,0,7,25,C,0,6
0.7884573603642703,0,7,25,C,0,7
1.4469189829363254,0,7,25,C,0,8
1.5040773967762742,0,7,25,C,0,9
0.8109302162163288,0,7,25,C,0,10
0.0,0,7,25,C,0,11
1.9560625205193314,0,7,26,C,0,0
1.4098248585300845,0,7,26,C,0,1
1.4384801142904606,0,7,26,C,0,2
1.791759469228055,0,7,26,C,0,3
1.252762968495368,0,7,26,C,0,4
1.4663370687934272,0,7,26,C,0,6
2.3978952727983707,0,7,26,C,0,7
2.662587827025453,0,7,26,C,0,8
2.4849066497880004,0,7,26,C,0,9
1.8458266904983307,0,7,26,C,0,10
0.9162907318741551,0,7,26,C,0,11
2.9831534913471307,0,7,27,B,0,0
2.538973871058276,0,7,27,B,0,1
1.9218125974762528,0,7,27,B,0,2
0.9808292530117263,0,7,27,B,0,3
0.0,0,7,27,B,0,4
0.0,0,7,27,B,0,5
1.791759469228055,0,7,27,B,0,6
2.4849066497880004,0,7,27,B,0,7
2.0794415416798357,0,7,27,B,0,8
0.6931471805599453,0,7,27,B,0,9
0.14310084364067324,0,7,27,B,0,10
0.3794896217049038,0,7,27,B,0,11
2.1400661634962708,0,7,28,A,0,0
1.791759469228055,0,7,28,A,0,1
0.9808292530117263,0,7,28,A,0,2
0.0,0,7,28,A,0,3
0.3053816495511819,0,7,28,A,0,4
0.9985288301111273,0,7,28,A,0,5
1.2110902720948,0,7,28,A,0,6
0.965080896043587,0,7,28,A,0,7
1.3652409519220583,0,7,28,A,0,8
1.6010696627635839,0,7,28,A,0,9
1.1526795099383853,0,7,28,A,0,10
0.9162907318741551,0,7,28,A,0,11
2.1400661634962708,0,7,29,A,0,0
1.252762968495368,0,7,29,A,0,1
0.0,0,7,29,A,0,2
0.0,0,7,29,A,0,3
0.0,0,7,29,A,0,4
0.0,0,7,29,A,0,5
0.0,0,7,29,A,0,6
1.252762968495368,0,7,29,A,0,7
1.791759469228055,0,7,29,A,0,8
1.3748656652962679,0,7,29,A,0,9
0.8100738318186956,0,7,29,A,0,10
0.9927951259334514,0,7,29,A,0,11
0.0,0,8,0,C,1,0
0.0,0,8,0,C,1,1
0.0,0,8,0,C,1,2
0.1124779834266903,0,8,0,C,1,3
0.3145728907267298,0,8,0,C,1,4
0.5008132609136899,0,8,0,C,1,5
0.5112014929679352,0,8,0,C,1,6
0.35354505092980465,0,8,0,C,1,7
0.27193371548364176,0,8,0,C,1,8
0.1451820098444979,0,8,0,C,1,9
1.4663370687934272,0,8,0,C,1,10
2.3978952727983707,0,8,0,C,1,11
0.0,0,8,1,B,0,0
0.0,0,8,1,B,0,1
0.13720112151348496,0,8,1,B,0,2
0.4385954558292478,0,8,1,B,0,3
0.5067449107806538,0,8,1,B,0,4
0.22825865198098017,0,8,1,B,0,5
0.0,0,8,1,B,0,6
0.08552217343816193,0,8,1,B,0,7
0.16430305129127634,0,8,1,B,0,8
1.4867320653145002,0,8,1,B,0,9
2.187922184673906,0,8,1,B,0,10
2.277267285009756,0,8,1,B,0,11
0.0,0,8,2,A,0,0
0.0,0,8,2,A,0,1
0.0,0,8,2,A,0,2
0.2336148511815051,0,8,2,A,0,3
0.4228568508200335,0,8,2,A,0,4
0.2336148511815051,0,8,2,A,0,5
0.0,0,8,2,A,0,6
0.0,0,8,2,A,0,7
0.0,0,8,2,A,0,8
0.0,0,8,2,A,0,9
0.9808292530117263,0,8,2,A,0,10
1.791759469228055,0,8,2,A,0,11
0.0,0,8,3,B,1,0
0.0,0,8,3,B,1,1
0.0,0,8,3,B,1,2
0.12453882578061376,0,8,3,B,1,3
0.2352713034403304,0,8,3,B,1,4
0.12453882578061376,0,8,3,B,1,5
0.2729294339767427,0,8,3,B,1,6
0.4871157916869356,0,8,3,B,1,7
0.2729294339767427,0,8,3,B,1,8
0.2451224580329849,0,8,3,B,1,9
0.4418327522790391,0,8,3,B,1,10
0.34830669426821564,0,8,3,B,1,11
0.0,0,8,4,C,1,0
0.0,0,8,4,C,1,1
0.8472978603872034,0,8,4,C,1,2
1.3378419777339439,0,8,4,C,1,3
0.9879504069476953,0,8,4,C,1,4
0.24086501240656497,0,8,4,C,1,5
0.5598312355286292,0,8,4,C,1,6
0.9235364531477218,0,8,4,C,1,7
0.6818519518286775,0,8,4,C,1,8
0.571336018613314,0,8,4,C,1,9
0.8109302162163288,0,8,4,C,1,10
0.661398482245365,0,8,4,C,1,11
0.0,0,8,5,C,0,0
0.0,0,8,5,C,0,1
0.0,0,8,5,C,0,2
0.8109302162163288,0,8,5,C,0,3
1.252762968495368,0,8,5,C,0,4
0.8109302162163288,0,8,5,C,0,5
0.0,0,8,5,C,0,6
0.0,0,8,5,C,0,7
0.9808292530117263,0,8,5,C,0,8
1.4663370687934272,0,8,5,C,0,9
0.9808292530117263,0,8,5,C,0,10
0.0,0,8,5,C,0,11
0.0,0,8,6,B,0,0
0.0,0,8,6,B,0,1
0.25202189205289666,0,8,6,B,0,2
0.5260862025540248,0,8,6,B,0,3
0.4218104206208442,0,8,6,B,0,4
0.1124779834266903,0,8,6,B,0,5
0.0,0,8,6,B,0,6
0.18924199963852834,0,8,6,B,0,7
0.3483066942682158,0,8,6,B,0,8
0.18924199963852834,0,8,6,B,0,9
0.0,0,8,6,B,0,10
0.0,0,8,6,B,0,11
0.0,0,8,7,A,1,0
0.6061358035703156,0,8,7,A,1,1
0.9808292530117263,0,8,7,A,1,2
0.748821654096883,0,8,7,A,1,3
0.4670254019175349,0,8,7,A,1,4
0.34952358126303446,0,8,7,A,1,5
0.3903352384440674,0,8,7,A,1,6
0.5157396385684199,0,8,7,A,1,7
0.30459225891972613,0,8,7,A,1,8
0.326763422494252,0,8,7,A,1,9
0.6054768249632725,0,8,7,A,1,10
0.7339691750802005,0,8,7,A,1,11
0.0,0,8,8,C,0,0
0.0,0,8,8,C,0,1
0.0,0,8,8,C,0,2
0.0,0,8,8,C,0,3
0.0,0,8,8,C,0,4
0.059188871390330654,0,8,8,C,0,5
0.29217883971703357,0,8,8,C,0,6
0.5154128744389103,0,8,8,C,0,7
0.6810715707306455,0,8,8,C,0,8
0.6838496605627116,0,8,8,C,0,9
0.3375144461996567,0,8,8,C,0,10
0.0,0,8,8,C,0,11
0.0,0,8,9,B,0,0
0.0,0,8,9,B,0,1
0.0,0,8,9,B,0,2
0.0,0,8,9,B,0,3
0.0,0,8,9,B,0,4
0.13176927763112337,0,8,9,B,0,5
0.4185691268232133,0,8,9,B,0,6
0.5492641514854368,0,8,9,B,0,7
0.6902911485004426,0,8,9,B,0,8
0.7736086194839296,0,8,9,B,0,9
0.4228568508200335,0,8,9,B,0,10
0.0,0,8,9,B,0,11
2.076833978272755,0,8,10,A,0,0
2.1140538195657776,0,8,10,A,0,1
2.063693184711697,0,8,10,A,0,2
1.519825753744413,0,8,10,A,0,3
0.5389965007326871,0,8,10,A,0,4
0.0,0,8,10,A,0,5
0.0,0,8,10,A,0,6
0.0,0,8,10,A,0,7
0.0,0,8,10,A,0,8
0.0,0,8,10,A,0,9
0.0,0,8,10,A,0,10
0.0,0,8,10,A,0,11
2.1400661634962708,0,8,11,C,0,0
2.3978952727983707,0,8,11,C,0,1
1.791759469228055,0,8,11,C,0,3
0.3364722366212129,0,8,11,C,0,4
0.7728145832938167,0,8,11,C,0,5
0.820903599607176,0,8,11,C,0,6
0.7848591923636729,0,8,11,C,0,7
0.9241831263419069,0,8,11,C,0,8
0.9198364324372891,0,8,11,C,0,9
0.722262118140444,0,8,11,C,0,10
0.45547552868282587,0,8,11,C,0,11
0.0,0,8,12,B,0,0
0.0,0,8,12,B,0,1
0.0,0,8,12,B,0,2
0.0,0,8,12,B,0,3
0.0,0,8,12,B,0,4
0.1451820098444979,0,8,12,B,0,5
0.3531966795624076,0,8,12,B,0,6
0.4427889276506943,0,8,12,B,0,7
0.4351384961321092,0,8,12,B,0,8
0.2869950233007425,0,8,12,B,0,9
0.07410797215372183,0,8,12,B,0,10
0.0,0,8,12,B,0,11
0.0,0,8,13,A,0,0
0.0,0,8,13,A,0,1
0.8109302162163288,0,8,13,A,0,2
1.252762968495368,0,8,13,A,0,3
0.8109302162163288,0,8,13,A,0,4
0.0,0,8,13,A,0,5
0.6061358035703156,0,8,13,A,0,6
0.9808292530117263,0,8,13,A,0,7
0.6061358035703156,0,8,13,A,0,8
0.32542240043462795,0,8,13,A,0,9
0.9564971523521958,0,8,13,A,0,10
1.405342556090585,0,8,13,A,0,11
0.0,0,8,14,C,0,0
0.0,0,8,14,C,0,1
0.0,0,8,14,C,0,2
0.0,0,8,14,C,0,3
0.0,0,8,14,C,0,4
0.0,0,8,14,C,0,5
0.0,0,8,14,C,0,6
0.0,0,8,14,C,0,7
0.0,0,8,14,C,0,8
0.0,0,8,14,C,0,9
0.9808292530117263,0,8,14,C,0,10
1.791759469228055,0,8,14,C,0,11
0.0,0,8,15,A,0,0
0.0,0,8,15,A,0,1
0.8109302162163288,0,8,15,A,0,2
1.791759469228055,0,8,15,A,0,3
1.9810014688665833,0,8,15,A,0,4
1.252762968495368,0,8,15,A,0,5
0.0,0,8,15,A,0,6
0.0,0,8,15,A,0,7
0.0,0,8,15,A,0,8
0.0,0,8,15,A,0,9
0.0,0,8,15,A,0,10
0.0,0,8,15,A,0,11
0.0,0,8,16,B,1,0
0.0,0,8,16,B,1,1
0.0,0,8,16,B,1,2
0.1841924647297664,0,8,16,B,1,3
0.3768501586478769,0,8,16,B,1,4
0.3031257391423175,0,8,16,B,1,5
0.21041542761591384,0,8,16,B,1,6
0.32947911243619266,0,8,16,B,1,7
0.5602532860653547,0,8,16,B,1,8
0.6671658406149633,0,8,16,B,1,9
0.6340719143599506,0,8,16,B,1,10
0.7505774784534777,0,8,16,B,1,11
0.0,0,8,17,B,0,0
0.0,0,8,17,B,0,1
0.0,0,8,17,B,0,2
0.03509131981127019,0,8,17,B,0,3
0.1623940465753523,0,8,17,B,0,4
0.21954066511101142,0,8,17,B,0,5
0.09975040276705963,0,8,17,B,0,6
0.12361395596717663,0,8,17,B,0,7
0.3495558416474472,0,8,17,B,0,8
0.5422752962282733,0,8,17,B,0,9
0.7047471691184916,0,8,17,B,0,10
0.8561868078044496,0,8,17,B,0,11
2.772588722239781,0,8,18,A,0,0
1.791759469228055,0,8,18,A,0,1
0.0,0,8,18,A,0,2
0.0,0,8,18,A,0,3
0.0,0,8,18,A,0,4
0.07197349962508924,0,8,18,A,0,5
0.2532013515459713,0,8,18,A,0,6
0.34046150661428615,0,8,18,A,0,7
0.34114856424679296,0,8,18,A,0,8
0.31901512588735687,0,8,18,A,0,9
0.14953173397096384,0,8,18,A,0,10
0.0,0,8,18,A,0,11
0.0,0,8,19,C,0,0
0.0,0,8,19,C,0,1
0.0,0,8,19,C,0,2
0.0,0,8,19,C,0,3
0.0,0,8,19,C,0,4
0.0,0,8,19,C,0,5
0.22962346726039423,0,8,19,C,0,6
0.5093333413503633,0,8,19,C,0,7
0.5154943747106294,0,8,19,C,0,8
0.4023106903114387,0,8,19,C,0,9
0.5595669592143593,0,8,19,C,0,10
0.8794501626530848,0,8,19,C,0,11
0.0,0,8,20,B,1,0
0.0,0,8,20,B,1,1
0.29626581614317243,0,8,20,B,1,2
0.6965510565544947,0,8,20,B,1,3
0.7232510563241585,0,8,20,B,1,4
0.5303606901390173,0,8,20,B,1,5
0.4642388340992225,0,8,20,B,1,6
0.42291692678346077,0,8,20,B,1,7
0.38367065830972286,0,8,20,B,1,8
0.26175725583399984,0,8,20,B,1,9
1.2718840099421465,0,8,20,B,1,10
2.1400661634962708,0,8,20,B,1,11
0.0,0,8,21,C,1,0
0.0,0,8,21,C,1,1
0.0,0,8,21,C,1,2
0.0,0,8,21,C,1,3
0.0,0,8,21,C,1,4
0.3746934494414107,0,8,21,C,1,5
0.6466271649250525,0,8,21,C,1,6
0.4183685129440724,0,8,21,C,1,7
0.12210269680089991,0,8,21,C,1,8
0.06291382541056918,0,8,21,C,1,9
0.25782910930209985,0,8,21,C,1,10
0.6325225587435105,0,8,21,C,1,11
0.0,0,8,22,A,0,0
0.0,0,8,22,A,0,1
0.0,0,8,22,A,0,2
0.0,0,8,22,A,0,3
0.0,0,8,22,A,0,4
0.0,0,8,22,A,0,5
0.0,0,8,22,A,0,6
0.0,0,8,22,A,0,7
0.0,0,8,22,A,0,8
0.0,0,8,22,A,0,9
0.0,0,8,22,A,0,10
0.0,0,8,22,A,0,11
0.0,0,8,23,C,0,0
0.0,0,8,23,C,0,1
0.0,0,8,23,C,0,2
0.0,0,8,23,C,0,3
0.0,0,8,23,C,0,4
0.0,0,8,23,C,0,5
0.0,0,8,23,C,0,6
0.0,0,8,23,C,0,7
0.6061358035703156,0,8,23,C,0,8
0.9808292530117263,0,8,23,C,0,9
0.6061358035703156,0,8,23,C,0,10
0.0,0,8,23,C,0,11
0.0,0,8,24,B,0,0
0.0,0,8,24,B,0,1
0.0,0,8,24,B,0,2
0.0,0,8,24,B,0,3
0.0,0,8,24,B,0,4
0.0,0,8,24,B,0,5
0.0,0,8,24,B,0,6
0.0,0,8,24,B,0,7
0.0,0,8,24,B,0,8
0.0,0,8,24,B,0,9
0.6931471805599453,0,8,24,B,0,10
1.3862943611198906,0,8,24,B,0,11
0.0,0,8,25,A,0,0
0.0,0,8,25,A,0,1
0.0,0,8,25,A,0,2
0.0,0,8,25,A,0,3
0.0,0,8,25,A,0,4
0.0,0,8,25,A,0,5
0.0,0,8,25,A,0,6
0.0,0,8,25,A,0,7
0.0,0,8,25,A,0,8
0.0,0,8,25,A,0,9
0.0,0,8,25,A,0,10
0.0,0,8,25,A,0,11
0.0,0,8,26,A,0,0
0.0,0,8,26,A,0,1
0.0,0,8,26,A,0,2
0.0,0,8,26,A,0,3
0.0,0,8,26,A,0,4
0.0,0,8,26,A,0,5
0.0,0,8,26,A,0,6
0.0,0,8,26,A,0,7
0.0,0,8,26,A,0,8
0.0,0,8,26,A,0,9
0.8109302162163288,0,8,26,A,0,10
1.55814461804655,0,8,26,A,0,11
0.0,0,8,27,C,0,0
0.0,0,8,27,C,0,1
0.0,0,8,27,C,0,2
0.0,0,8,27,C,0,3
0.0,0,8,27,C,0,4
0.0,0,8,27,C,0,5
0.20479441264601322,0,8,27,C,0,6
0.6835317218605034,0,8,27,C,0,7
0.8241334711294458,0,8,27,C,0,8
0.4228568508200335,0,8,27,C,0,9
0.0,0,8,27,C,0,10
0.0,0,8,27,C,0,11
0.0,0,8,28,B,1,0
0.0,0,8,28,B,1,1
0.0,0,8,28,B,1,2
0.0,0,8,28,B,1,3
0.06713930283762852,0,8,28,B,1,4
0.13005312824819776,0,8,28,B,1,5
0.38962104362212663,0,8,28,B,1,6
0.7246233126619628,0,8,28,B,1,7
0.6455191315706909,0,8,28,B,1,8
0.6286086594223741,0,8,28,B,1,9
0.8109302162163288,0,8,28,B,1,10
0.661398482245365,0,8,28,B,1,11
0.0,0,8,29,A,1,0
0.0,0,8,29,A,1,1
0.0,0,8,29,A,1,2
0.0,0,8,29,A,1,3
0.0,0,8,29,A,1,4
0.0,0,8,29,A,1,5
0.2135741002980591,0,8,29,A,1,6
0.38946476676172315,0,8,29,A,1,7
0.3379209469654107,0,8,29,A,1,8
0.7140054106803551,0,8,29,A,1,9
1.1289817185085624,0,8,29,A,1,10
1.2729656758128873,0,8,29,A,1,11
0.7282385003712153,0,10,0,A,0,0
0.3053816495511819,0,10,0,A,0,1
0.0,0,10,0,A,0,2
0.1410785982599056,0,10,0,A,0,3
0.26469255422708216,0,10,0,A,0,4
0.1410785982599056,0,10,0,A,0,5
0.0,0,10,0,A,0,6
0.0,0,10,0,A,0,7
0.0,0,10,0,A,0,8
0.0,0,10,0,A,0,9
0.0,0,10,0,A,0,10
0.0,0,10,0,A,0,11
1.9459101490553132,0,10,1,C,0,0
1.4839328306838067,0,10,1,C,0,1
1.4663370687934272,0,10,1,C,0,2
1.2971427059689749,0,10,1,C,0,3
0.7132672077474557,0,10,1,C,0,4
0.3270453445790398,0,10,1,C,0,5
0.07878087785311438,0,10,1,C,0,6
0.0,0,10,1,C,0,7
0.32542240043462795,0,10,1,C,0,8
0.9315582040049435,0,10,1,C,0,9
1.0726368022648491,0,10,1,C,0,10
0.7672551527136674,0,10,1,C,0,11
1.0560526742493137,0,10,2,B,1,0
1.4170660197866443,0,10,2,B,1,1
1.791759469228055,0,10,2,B,1,2
1.252762968495368,0,10,2,B,1,3
0.09779774327612653,0,10,2,B,1,4
0.5023703324853178,0,10,2,B,1,5
0.6916704252517942,0,10,2,B,1,6
0.4255865113075856,0,10,2,B,1,7
0.15415067982725836,0,10,2,B,1,8
0.08004270767353636,0,10,2,B,1,9
0.0,0,10,2,B,1,10
0.0,0,10,2,B,1,11
0.5198754592859086,0,10,3,A,0,0
1.3156767939059373,0,10,3,A,0,1
1.791759469228055,0,10,3,A,0,2
1.252762968495368,0,10,3,A,0,3
0.0,0,10,3,A,0,4
0.0,0,10,3,A,0,5
0.0,0,10,3,A,0,6
0.0,0,10,3,A,0,7
0.0,0,10,3,A,0,8
0.0,0,10,3,A,0,9
0.0,0,10,3,A,0,10
0.0,0,10,3,A,0,11
1.3862943611198906,0,10,4,C,0,0
0.6931471805599453,0,10,4,C,0,1
0.0,0,10,4,C,0,2
0.0,0,10,4,C,0,3
0.0,0,10,4,C,0,4
0.0,0,10,4,C,0,5
0.0,0,10,4,C,0,6
0.0,0,10,4,C,0,7
0.15906469462968748,0,10,4,C,0,8
0.29626581614317243,0,10,4,C,0,9
0.15906469462968748,0,10,4,C,0,10
0.0,0,10,4,C,0,11
1.6730831775944566,0,10,5,C,0,0
1.475089859903022,0,10,5,C,0,1
0.8266785731844679,0,10,5,C,0,2
0.0,0,10,5,C,0,3
0.0,0,10,5,C,0,4
0.0,0,10,5,C,0,5
0.0,0,10,5,C,0,6
0.0,0,10,5,C,0,7
0.0,0,10,5,C,0,8
0.0,0,10,5,C,0,9
0.0,0,10,5,C,0,10
0.0,0,10,5,C,0,11
0.0,0,10,6,A,0,0
0.0,0,10,6,A,0,1
0.0,0,10,6,A,0,2
0.0,0,10,6,A,0,3
0.0,0,10,6,A,0,4
0.0,0,10,6,A,0,5
0.0,0,10,6,A,0,6
0.32850406697203605,0,10,6,A,0,7
0.6775433761296776,0,10,6,A,0,8
0.5717716339830707,0,10,6,A,0,9
0.17500890994766807,0,10,6,A,0,10
0.0,0,10,6,A,0,11
0.5960171947884082,0,10,7,B,0,0
0.37218972688536095,0,10,7,B,0,1
0.11290173020196179,0,10,7,B,0,2
0.0,0,10,7,B,0,3
0.0,0,10,7,B,0,4
0.0,0,10,7,B,0,5
0.0,0,10,7,B,0,6
0.26469255422708216,0,10,7,B,0,7
0.4737843520856415,0,10,7,B,0,8
0.26469255422708216,0,10,7,B,0,9
0.0,0,10,7,B,0,10
0.0,0,10,7,B,0,11
1.3862943611198906,0,10,8,A,1,0
1.5040773967762742,0,10,8,A,1,1
1.791759469228055,0,10,8,A,1,2
1.2751854325512004,0,10,8,A,1,3
0.14732471475685835,0,10,8,A,1,4
0.07637297878457396,0,10,8,A,1,5
0.0,0,10,8,A,1,6
0.0,0,10,8,A,1,7
0.0,0,10,8,A,1,8
0.0,0,10,8,A,1,9
0.0,0,10,8,A,1,10
0.0,0,10,8,A,1,11
0.6660212918956021,0,10,9,B,0,0
0.39871644080167234,0,10,9,B,0,1
0.11000089521432849,0,10,9,B,0,2
0.0,0,10,9,B,0,3
0.06213178110700618,0,10,9,B,0,4
0.31721890898180016,0,10,9,B,0,5
0.6242250079312367,0,10,9,B,0,6
0.6259908568802953,0,10,9,B,0,7
0.27193371548364176,0,10,9,B,0,8
0.0,0,10,9,B,0,9
0.0,0,10,9,B,0,10
0.0,0,10,9,B,0,11
2.1400661634962708,0,10,10,C,0,0
1.252762968495368,0,10,10,C,0,1
0.2769867833350329,0,10,10,C,0,2
0.49365782014362514,0,10,10,C,0,3
0.3019416222282051,0,10,10,C,0,4
0.3413195558555377,0,10,10,C,0,5
0.6081676827959854,0,10,10,C,0,6
0.7196509818770104,0,10,10,C,0,7
0.7211465750603036,0,10,10,C,0,8
0.6763400622435641,0,10,10,C,0,9
1.1160040313799788,0,10,10,C,0,10
1.5908450793574844,0,10,10,C,0,11
0.0,0,10,11,B,0,0
0.0,0,10,11,B,0,1
0.0,0,10,11,B,0,2
0.0,0,10,11,B,0,3
0.0,0,10,11,B,0,4
0.0,0,10,11,B,0,5
0.0,0,10,11,B,0,6
0.0,0,10,11,B,0,7
0.0,0,10,11,B,0,8
0.0,0,10,11,B,0,9
0.0,0,10,11,B,0,10
0.0,0,10,11,B,0,11
0.6931471805599453,0,10,12,C,0,0
0.28768207245178085,0,10,12,C,0,1
0.0,0,10,12,C,0,2
0.0,0,10,12,C,0,3
0.0,0,10,12,C,0,4
0.3364722366212129,0,10,12,C,0,5
0.587786664902119,0,10,12,C,0,6
0.3364722366212129,0,10,12,C,0,7
0.0,0,10,12,C,0,8
0.0,0,10,12,C,0,9
0.0,0,10,12,C,0,10
0.0,0,10,12,C,0,11
0.0,0,10,13,A,1,0
0.0,0,10,13,A,1,1
0.11778303565638346,0,10,13,A,1,2
0.22314355131420976,0,10,13,A,1,3
0.11778303565638346,0,10,13,A,1,4
0.04016604172533465,0,10,13,A,1,5
0.14360756563533233,0,10,13,A,1,6
0.17051137600590918,0,10,13,A,1,7
0.06995858860691047,0,10,13,A,1,8
0.0,0,10,13,A,1,9
0.0,0,10,13,A,1,10
0.0,0,10,13,A,1,11
0.0,0,10,14,B,0,0
0.0,0,10,14,B,0,1
0.0,0,10,14,B,0,2
0.0,0,10,14,B,0,3
0.0,0,10,14,B,0,4
0.0,0,10,14,B,0,5
0.0,0,10,14,B,0,6
0.0,0,10,14,B,0,7
0.0,0,10,14,B,0,8
0.0,0,10,14,B,0,9
0.0,0,10,14,B,0,10
0.0,0,10,14,B,0,11
0.0,0,10,15,A,0,0
0.0,0,10,15,A,0,1
0.0,0,10,15,A,0,2
0.0,0,10,15,A,0,3
0.0,0,10,15,A,0,4
0.0,0,10,15,A,0,5
0.0,0,10,15,A,0,6
0.0,0,10,15,A,0,7
0.0,0,10,15,A,0,8
0.0,0,10,15,A,0,9
0.0,0,10,15,A,0,10
0.0,0,10,15,A,0,11
0.5020919437972361,0,10,16,C,0,0
0.1967102942460543,0,10,16,C,0,1
0.0,0,10,16,C,0,2
0.0,0,10,16,C,0,3
0.0,0,10,16,C,0,4
0.0,0,10,16,C,0,5
0.0,0,10,16,C,0,6
0.0,0,10,16,C,0,7
0.0,0,10,16,C,0,8
0.0,0,10,16,C,0,9
0.0,0,10,16,C,0,10
0.0,0,10,16,C,0,11
2.3978952727983707,0,10,17,A,0,0
1.4663370687934272,0,10,17,A,0,1
0.0,0,10,17,A,0,2
0.0,0,10,17,A,0,3
0.0,0,10,17,A,0,4
0.0,0,10,17,A,0,5
0.0,0,10,17,A,0,6
0.22567199766756846,0,10,17,A,0,7
0.4096756406445079,0,10,17,A,0,8
